New York 10,D+26,Jerry Nadler,Democratic,1992,Incumbent re-elected.,√ Jerry Nadler (Democratic)[152]
,,,,,,Naomi Levin (Republican)[152]
New York 11,R+3,Dan Donovan,Republican,2015 (Special),Incumbent lost re-election.,√ Max Rose (Democratic) 52.8%[150]
,,,,,New member elected.,Dan Donovan (Republican) 46.8%[150]
,,,,,Democratic gain.,Henry Bardel (Green) 0.4%[152]
New York 12,D+31,Carolyn Maloney,Democratic,1992,Incumbent re-elected.,√ Carolyn Maloney (Democratic)[150]
,,,,,,Scott Hutchins (Green)[152]
,,,,,,Eliot Rabin (Republican)[152]
New York 13,D+43,Adriano Espaillat,Democratic,2016,Incumbent re-elected.,√ Adriano Espaillat (Democratic) 94.6%[152]
,,,,,,Jineea Butler (Republican) 5.4%[152]
New York 14,D+29,Joe Crowley,Democratic,1998,Incumbent lost renomination but remained on ballot.,√ Alexandria Ocasio-Cortez (Democratic)[150]
,,,,,New member elected.,James Dillon (Reform)[152]
,,,,,Democratic hold.,Anthony Pappas (Republican)[152]
,,,,,,Elizabeth Perri (Conservative)[152]
,,,,,,Joe Crowley (Working Families)[152]
New York 15,D+44,José Serrano,Democratic,1990,Incumbent re-elected.,√ José Serrano (Democratic)[152]
,,,,,,Jason Gonzalez (Republican)[152]
New York 16,D+24,Eliot Engel,Democratic,1988,Incumbent re-elected.,√ Eliot Engel (Democratic) Unopposed[150]
New York 17,D+7,Nita Lowey,Democratic,1988,Incumbent re-elected.,√ Nita Lowey (Democratic) 87.9%[151]
,,,,,,Joe Ciardullo (Reform) 12.1%[151]
New York 18,R+1,Sean Patrick Maloney,Democratic,2012,Incumbent re-elected.,√ Sean Patrick Maloney (Democratic) 55.1%[151]
,,,,,,James O'Donnell (Republican) 44.9%[151]
New York 19,R+2,John Faso,Republican,2016,Incumbent lost re-election.,√ Antonio Delgado (Democratic) 50.2%[150]
,,,,,New member elected.,John Faso (Republican) 47.3%[151]
,,,,,Democratic gain.,Steven Greenfield (Green) 1.5%[151]
,,,,,,Diane Neal (Independent) 1.0%
New York 20,D+7,Paul Tonko,Democratic,2008,Incumbent re-elected.,√ Paul Tonko (Democratic) 66.1%[151]
,,,,,,Francis Vitollo (Republican) 33.9%[151]
New York 21,R+4,Elise Stefanik,Republican,2014,Incumbent re-elected.,√ Elise Stefanik (Republican) 56.7%[151]
,,,,,,Tedra Cobb (Democratic) 41.8%[150]
,,,,,,Lynn Kahn (Green) 1.5%[151]
New York 22,R+6,Claudia Tenney,Republican,2016,Incumbent lost re-election.,√ Anthony Brindisi (Democratic) 50.7%[151][153]
,,,,,New member elected.,Claudia Tenney (Republican) 49.3%[151]
,,,,,Democratic gain.,
New York 23,R+6,Tom Reed,Republican,2010,Incumbent re-elected.,√ Tom Reed (Republican) 55.0%[151]
,,,,,,Tracy Mitrano (Democratic) 45.0%[150]
,,,,,,J.G. Hertzler (Independent)[154]
New York 24,D+3,John Katko,Republican,2014,Incumbent re-elected.,√ John Katko (Republican) 53.1%[151]
,,,,,,Dana Balter (Democratic) 46.9%[150]
,,,,,,Bill Bass (Independent)[155]
New York 25,D+8,Louise Slaughter,Democratic,1986,"Incumbent died March 16, 2018.",√ Joe Morelle (Democratic) 58.6%[150]
,,,,,New member elected.,Jim Maxwell (Republican) 41.4%[156]
,,,,,Democratic hold.,
New York 26,D+11,Brian Higgins,Democratic,2004,Incumbent re-elected.,√ Brian Higgins (Democratic) 73.6%[151]
,,,,,,Renee Zeno (Republican) 26.4%[151]
New York 27,R+11,Chris Collins,Republican,2012,Incumbent re-elected.,√ Chris Collins (Republican) 49.4%[157]
,,,,,,Nate McMurray (Democratic) 48.5%[157]
,,,,,,Larry Piegza (Reform) 2.1%[157]
North Carolina 1,D+17,G. K. Butterfield,Democratic,2004 (Special),Incumbent re-elected.,√ G. K. Butterfield (Democratic) 69.8%[158]
,,,,,,Roger Allison (Republican) 30.2%[158]
North Carolina 2,R+7,George Holding,Republican,2012,Incumbent re-elected.,√ George Holding (Republican) 51.4%[158]
,,,,,,Linda Coleman (Democratic) 45.7%[158]
,,,,,,Jeff Matemu (Libertarian) 2.9%[158]
North Carolina 3,R+12,Walter Jones,Republican,1994,Incumbent re-elected.,√ Walter Jones (Republican) Unopposed[158]
North Carolina 4,D+17,David Price,Democratic,1996,Incumbent re-elected.,√ David Price (Democratic) 72.3%[158]
,,,,,,Steve Von Loor (Republican) 24.1%[158]
,,,,,,Barbara Howe (Libertarian) 3.6%[158]
North Carolina 5,R+10,Virginia Foxx,Republican,2004,Incumbent re-elected.,√ Virginia Foxx (Republican) 57.0%[158]
,,,,,,DD Adams (Democratic) 43.0%[158]
North Carolina 6,R+9,Mark Walker,Republican,2014,Incumbent re-elected.,√ Mark Walker (Republican) 56.5%[158]
,,,,,,Ryan Watts (Democratic) 43.5%[158]
North Carolina 7,R+9,David Rouzer,Republican,2014,Incumbent re-elected.,√ David Rouzer (Republican) 55.6%[158]
,,,,,,Kyle Horton (Democratic) 42.7%[158]
,,,,,,David Fallin (Constitution) 1.6%
North Carolina 8,R+8,Richard Hudson,Republican,2012,Incumbent re-elected.,√ Richard Hudson (Republican) 55.3%[158]
,,,,,,Frank McNeill (Democratic) 44.7%[158]
North Carolina 9,R+8,Robert Pittenger,Republican,2012,Incumbent lost renomination. Results pending certification.,Mark Harris (Republican) 49.3%[158]
,,,,,,Dan McCready (Democratic) 48.9%[158]
,,,,,,Jeff Scott (Libertarian) 1.8%[158]
North Carolina 10,R+12,Patrick McHenry,Republican,2004,Incumbent re-elected.,√ Patrick McHenry (Republican) 59.3%[158]
,,,,,,David Brown (Democratic) 40.7%[158]
North Carolina 11,R+14,Mark Meadows,Republican,2012,Incumbent re-elected.,√ Mark Meadows (Republican) 59.2%[158]
,,,,,,Phillip Price (Democratic) 38.7%[158]
,,,,,,Clifton Ingram (Libertarian) 2.0%[158]
North Carolina 12,D+18,Alma Adams,Democratic,2014,Incumbent re-elected.,√ Alma Adams (Democratic) 73.1%[158]
,,,,,,Paul Wright (Republican) 26.9%[158]
North Carolina 13,R+6,Ted Budd,Republican,2016,Incumbent re-elected.,√ Ted Budd (Republican) 51.6%[158]
,,,,,,Kathy Manning (Democratic) 45.5%[158]
,,,,,,Tom Bailey (Libertarian) 1.9%[158]
North Dakota at-large,R+16,Kevin Cramer,Republican,2012,Incumbent retired to run for U.S. Senator.,√ Kelly Armstrong (Republican) 60.3%[159]
,,,,,New member elected.,Mac Schneider (Democratic) 35.6%[159]
,,,,,Republican hold.,Charles Tuttle (Independent) 4.1%
Ohio 1,R+5,Steve Chabot,Republican,2010,Incumbent re-elected.,√ Steve Chabot (Republican) 51.8%[160]
,,,,,,Aftab Pureval (Democratic) 46.4%[161]
,,,,,,Dirk Kubala (Libertarian) 1.8%
Ohio 2,R+9,Brad Wenstrup,Republican,2012,Incumbent re-elected.,√ Brad Wenstrup (Republican) 57.8%[162]
,,,,,,Jill Schiller (Democratic) 41.0%[163]
,,,,,,Steve Myers (Independent) 1.2%[164]
Ohio 3,D+19,Joyce Beatty,Democratic,2012,Incumbent re-elected.,√ Joyce Beatty (Democratic) 73.3%[160]
,,,,,,James Burgess (Republican) 26.7%[160]
Ohio 4,R+14,Jim Jordan,Republican,2006,Incumbent re-elected.,√ Jim Jordan (Republican) 65.4%[165]
,,,,,,Janet Garrett (Democratic) 34.6%[166]
Ohio 5,R+11,Bob Latta,Republican,2006,Incumbent re-elected.,√ Bob Latta (Republican) 62.5%[167]
,,,,,,Michael Galbraith (Democratic) 35.0%[168]
,,,,,,Don Kissick (Libertarian) 2.6%
Ohio 6,R+16,Bill Johnson,Republican,2010,Incumbent re-elected.,√ Bill Johnson (Republican) 69.3%[citation needed]
,,,,,,Shawna Roberts (Democratic) 30.7%[169]
Ohio 7,R+12,Bob Gibbs,Republican,2010,Incumbent re-elected.,√ Bob Gibbs (Republican) 58.9%[165]
,,,,,,Ken Harbaugh (Democratic) 41.1%[170]
Ohio 8,R+17,Warren Davidson,Republican,2016 (Special),Incumbent re-elected.,√ Warren Davidson (Republican) 66.8%[160]
,,,,,,Vanessa Enoch (Democratic) 33.2%[160]
Ohio 9,D+14,Marcy Kaptur,Democratic,1982,Incumbent re-elected.,√ Marcy Kaptur (Democratic) 67.6%[165]
,,,,,,Steve Kraus (Republican) 32.4%[165]
Ohio 10,R+4,Mike Turner,Republican,2002,Incumbent re-elected.,√ Mike Turner (Republican) 56.2%[160]
,,,,,,Theresa Gasper (Democratic) 42.9%[171]
,,,,,,David Harlow (Libertarian) 1.9%
Ohio 11,D+32,Marcia Fudge,Democratic,2006,Incumbent re-elected.,√ Marcia Fudge (Democratic) 81.9%[165]
,,,,,,Beverly Goldstein (Republican) 18.1%[165]
Ohio 12,R+7,Troy Balderson,Republican,2018 (Special),Incumbent re-elected.,√ Troy Balderson (Republican) 51.6%[160]
,,,,,,Danny O'Connor (Democratic) 47.4%[160]
,,,,,,Joseph Manchik (Green) 1.4%[160]
Ohio 13,D+7,Tim Ryan,Democratic,2002,Incumbent re-elected.,√ Tim Ryan (Democratic) 60.8%[172]
,,,,,,Chris DePizzo (Republican) 39.2%[173]
Ohio 14,R+5,David Joyce,Republican,2012,Incumbent re-elected.,√ David Joyce (Republican) 55.4%[165]
,,,,,,Betsy Rader (Democratic) 44.6%[174]
Ohio 15,R+7,Steve Stivers,Republican,2010,Incumbent re-elected.,√ Steve Stivers (Republican) 58.5%[160]
,,,,,,Rick Neal (Democratic) 39.5%[175]
,,,,,,Johnathan Miller (Independent) 1.9%[i][177]
Ohio 16,R+8,Jim Renacci,Republican,2010,Incumbent retired to run for U.S. Senator.,√ Anthony Gonzalez (Republican) 56.8%[178]
,,,,,New member elected.,Susan Moran Palmer (Democratic) 43.2%[165]
,,,,,Republican hold.,
Oklahoma 1,R+17,Vacant,,,Rep. Jim Bridenstine (R) resigned after the filing deadline.,√ Kevin Hern (Republican) 59.3%[179]
,,,,,New member elected.,Tim Gilpin (Democratic) 40.7%[179]
,,,,,Republican hold.,
Oklahoma 2,R+24,Markwayne Mullin,Republican,2012,Incumbent re-elected.,√ Markwayne Mullin (Republican) 65.0%[179]
,,,,,,Jason Nichols (Democratic) 30.1%[179]
,,,,,,John Foreman (Independent) 3.0%[179]
,,,,,,Richard Castaldo (Libertarian) 1.9%[179]
Oklahoma 3,R+27,Frank Lucas,Republican,1994,Incumbent re-elected.,√ Frank Lucas (Republican) 76.9%[179]
,,,,,,Frankie Robbins (Democratic) 23.1%[179]
Oklahoma 4,R+20,Tom Cole,Republican,2002,Incumbent re-elected.,√ Tom Cole (Republican) 63.1%[179]
,,,,,,Mary Brannon (Democratic) 33.0%[179]
,,,,,,Ruby Peters (Independent) 3.9%[179]
Oklahoma 5,R+10,Steve Russell,Republican,2014,Incumbent lost re-election.,√ Kendra Horn (Democratic) 50.7%[179]
,,,,,New member elected.,Steve Russell (Republican) 49.3%[179]
,,,,,Democratic gain.,
Oregon 1,D+9,Suzanne Bonamici,Democratic,2012 (Special),Incumbent re-elected.,√ Suzanne Bonamici (Democratic) 63.8%[180]
,,,,,,John Verbeek (Republican) 32.1%[180]
,,,,,,Drew Layda 4.0%
Oregon 2,R+11,Greg Walden,Republican,1998,Incumbent re-elected.,√ Greg Walden (Republican) 56.7%[180]
,,,,,,Jamie McLeod-Skinner (Democratic) 39.1%[180]
,,,,,,Mark Roberts (Independent) 4.2%
Oregon 3,D+24,Earl Blumenauer,Democratic,1996,Incumbent re-elected.,√ Earl Blumenauer (Democratic) 72.8%[180]
,,,,,,Ton Harrison (Republican) 19.9%
,,,,,,Marc Koller (Independent) 5.5%[181]
,,,,,,Gary Dye (Libertarian) 1.5%
,,,,,,Michael Marsh (Constitution) 0.4%
Oregon 4,EVEN,Peter DeFazio,Democratic,1986,Incumbent re-elected.,√ Peter DeFazio (Democratic) 56.0%[180]
,,,,,,Art Robinson (Republican) 41.0%[180]
,,,,,,Mike Beilstein (Pacific Green) 1.6%
,,,,,,Richard Johnson (Libertarian) 1.4%
Oregon 5,EVEN,Kurt Schrader,Democratic,2008,Incumbent re-elected.,√ Kurt Schrader (Democratic) 55.1%[180]
,,,,,,Mark Callahan (Republican) 42.0%[180]
,,,,,,Dan Souza (Libertarian) 1.6%
,,,,,,Marvin Sandnes (Pacific Green) 1.3%
Pennsylvania 1,R+1,Brian Fitzpatrick,Republican,2016,Incumbent re-elected.,√ Brian Fitzpatrick (Republican) 51.3%[57]
,,Redistricted from the 8th district,,,,Scott Wallace (Democratic) 48.7%[57]
Pennsylvania 2,D+25,Brendan Boyle,Democratic,2014,Incumbent re-elected.,√ Brendan Boyle (Democratic)[57]
,,Redistricted from the 13th district,,,,David Torres (Republican)[57]
Pennsylvania 3,D+41,Dwight Evans,Democratic,2016,Incumbent re-elected.,√ Dwight Evans (Democratic)[57]
,,Redistricted from the 2nd district,,,,Bryan Leib (Republican)[57]
,,Bob Brady,Democratic,1998 (Special),Incumbent retired.,
,,Redistricted from the 1st district,,,Democratic hold.,
Pennsylvania 4,D+7,Open seat,,,Incumbent ran in the 10th district.,√ Madeleine Dean (Democratic) 63.4%[57]
,,,,,New member elected.,Dan David (Republican) 36.6%[57]
,,,,,Democratic gain.,
Pennsylvania 5,D+13,Vacant,,,"Rep. Pat Meehan (R) resigned April 27, 2018 after being redistricted from the 7th district.",√ Mary Gay Scanlon (Democratic) 65.1%[57]
,,,,,New member elected.,Pearl Kim (Republican) 34.9%[57]
,,,,,Democratic gain.,
Pennsylvania 6,D+2,Ryan Costello,Republican,2014,Incumbent retired.,√ Chrissy Houlahan (Democratic) 58.8%[57]
,,,,,New member elected.,Greg McCauley (Republican) 41.2%[57]
,,,,,Democratic gain.,
Pennsylvania 7,D+1,Vacant,,,"Rep. Charlie Dent (R) resigned May 12, 2018 after being redistricted from the 15th district.",√ Susan Wild (Democratic) 53.4%[57]
,,,,,New member elected.,Marty Nothstein (Republican) 43.5%[57]
,,,,,Democratic gain.,Tom Silfies (Libertarian) 3.1%
Pennsylvania 8,R+1,Matt Cartwright,Democratic,2012,Incumbent re-elected.,√ Matt Cartwright (Democratic)[57]
,,Redistricted from the 17th district,,,,John Chrin (Republican)[57]
Pennsylvania 9,R+14,Lou Barletta,Republican,2010,Incumbent retired to run for U.S. Senator.,√ Dan Meuser (Republican) 59.9%[57]
,,Redistricted from the 11th district,,,New member elected.,Denny Wolff (Democratic) 40.1%[57]
,,,,,Republican hold.,
Pennsylvania 10,R+6,Scott Perry,Republican,2012,Incumbent re-elected.,√ Scott Perry (Republican) 51.3%[57]
,,Redistricted from the 4th district,,,,George Scott (Democratic) 48.7%[57]
Pennsylvania 11,R+14,Lloyd Smucker,Republican,2016,Incumbent re-elected.,√ Lloyd Smucker (Republican) 58.6%[57]
,,Redistricted from the 16th district,,,,Drew Anderson (Independent)[182]
,,,,,,Jess King (Democratic) 41.4%[57]
Pennsylvania 12,R+17,Tom Marino,Republican,2010,Incumbent re-elected.,√ Tom Marino (Republican)[57]
,,Redistricted from the 10th district,,,,Marc Friedenberg (Democratic)[57]
,,,,,,Jerry Kairnes (Independent)[183]
Pennsylvania 13,R+22,Bill Shuster,Republican,2002,Incumbent retired.,√ John Joyce (Republican) 70.4%[57]
,,Redistricted from the 9th district,,,New member elected.,Brent Ottaway (Democratic) 29.6%[57]
,,,,,Republican hold.,
Pennsylvania 14,R+14,Open seat,,,Incumbent ran in the 17th district.,√ Guy Reschenthaler (Republican) 58.0%[57]
,,,,,New member elected.,Bibiana Boerio (Democratic) 42.0%[57]
,,,,,Republican gain.,
Pennsylvania 15,R+20,Glenn Thompson,Republican,2008,Incumbent re-elected.,√ Glenn Thompson (Republican) 67.9%[57]
,,Redistricted from the 5th district,,,,Susan Boser (Democratic) 32.1%[57]
Pennsylvania 16,R+8,Mike Kelly,Republican,2010,Incumbent re-elected.,√ Mike Kelly (Republican) 51.5%[57]
,,Redistricted from the 3rd district,,,,Ron DiNicola (Democratic) 47.4%[57]
,,,,,,Bill Beeman (Libertarian) 1.1%
Pennsylvania 17,R+3,Conor Lamb,Democratic,2018 (Special),Incumbent re-elected.,√ Conor Lamb (Democratic) 56.2%[57]
,,Redistricted from the 18th district,,,,Keith Rothfus (Republican) 43.8%[57]
,,Keith Rothfus,Republican,2012,Incumbent lost re-election.,
,,Redistricted from the 12th district,,,Republican loss.,
Pennsylvania 18,D+13,Mike Doyle,Democratic,1994,Incumbent re-elected.,√ Mike Doyle (Democratic) Unopposed[57]
,,Redistricted from the 14th district,,,,
Rhode Island 1,D+16,David Cicilline,Democratic,2010,Incumbent re-elected.,√ David Cicilline (Democratic) 66.8%[184]
,,,,,,Patrick Donovan (Republican) 33.2%[184]
,,,,,,Daniel Joseph Guilmette (Independent)[184]
Rhode Island 2,D+6,James Langevin,Democratic,2000,Incumbent re-elected.,√ James Langevin (Democratic) 63.6%[184]
,,,,,,Sal Caiozzo (Republican) 36.4%[184]
South Carolina 1,R+10,Mark Sanford,Republican,2013 (Special),Incumbent lost renomination.,√ Joe Cunningham (Democratic) 50.7%[185]
,,,,,New member elected.,Katie Arrington (Republican) 49.3%[185]
,,,,,Democratic gain.,
South Carolina 2,R+12,Joe Wilson,Republican,2001,Incumbent re-elected.,√ Joe Wilson (Republican) 56.3%[185]
,,,,,,Sean Carrigan (Democratic) 42.5%[185]
,,,,,,Sonny Narang (American) 1.2%[185]
South Carolina 3,R+19,Jeff Duncan,Republican,2010,Incumbent re-elected.,√ Jeff Duncan (Republican) 67.8%[185]
,,,,,,Mary Geren (Democratic) 31.0%[185]
,,,,,,Dave Moore (American) 1.2%[185]
South Carolina 4,R+15,Trey Gowdy,Republican,2010,Incumbent retired.,√ William Timmons (Republican) 59.7%[185]
,,,,,New member elected.,Brandon Brown (Democratic) 36.6%[185]
,,,,,Republican hold.,Guy Furay (American) 3.8%[185]
South Carolina 5,R+9,Ralph Norman,Republican,2017 (Special),Incumbent re-elected.,√ Ralph Norman (Republican) 57.1%[185]
,,,,,,Archie Parnell (Democratic) 41.5%[185]
,,,,,,Michael Chandler (Constitution) 1.4%
South Carolina 6,D+19,Jim Clyburn,Democratic,1992,Incumbent re-elected.,√ Jim Clyburn (Democratic) 70.5%[185]
,,,,,,Gerhard Gressmann (Republican) 27.9%[185]
,,,,,,Bryan Pugh (Green) 1.6%[185]
South Carolina 7,R+9,Tom Rice,Republican,2012,Incumbent re-elected.,√ Tom Rice (Republican) 59.6%[185]
,,,,,,Robert Williams (Democratic) 40.4%[185]
,,,,,,Dick Withington (Libertarian)[185]
South Dakota at-large,R+14,Kristi Noem,Republican,2010,Incumbent retired to run for Governor.,√ Dusty Johnson (Republican) 60.3%[186]
,,,,,New member elected.,Tim Bjorkman (Democratic) 36.0%[186]
,,,,,Republican hold.,Ron Wieczorek (Independent) 2.2%
,,,,,,George Hendrickson (Libertarian) 1.5%[187]
Tennessee 1,R+28,Phil Roe,Republican,2008,Incumbent re-elected.,√ Phil Roe (Republican) 77.1%[188]
,,,,,,Marty Olsen (Democratic) 21.0%[188]
,,,,,,Michael Salyer (Independent) 1.9%[188]
Tennessee 2,R+20,Jimmy Duncan,Republican,1988 (Special),Incumbent retired.,√ Tim Burchett (Republican) 65.8%[188]
,,,,,New member elected.,Renee Hoyos (Democratic) 33.2%[188]
,,,,,Republican hold.,Greg Samples (Independent) 0.4%[i][189][188]
,,,,,,Allen Smith (Independent)[188]
,,,,,,Marc Whitmire (Independent)[188]
,,,,,,Jeffrey Grunau (Independent)[188]
Tennessee 3,R+18,Chuck Fleischmann,Republican,2010,Incumbent re-elected.,√ Chuck Fleischmann (Republican) 63.7%[188]
,,,,,,Danielle Mitchell (Democratic) 34.5%[188]
,,,,,,Rick Tyler (Independent) 1.8%[188]
Tennessee 4,R+20,Scott DesJarlais,Republican,2010,Incumbent re-elected.,√ Scott DesJarlais (Republican) 63.4%[188]
,,,,,,Mariah Phillips (Democratic) 34.6%[188]
,,,,,,Michael Shupe (Independent) 3.0%[188]
Tennessee 5,D+7,Jim Cooper,Democratic,2002,Incumbent re-elected.,√ Jim Cooper (Democratic) 67.8%[188]
,,,,,,Jody Ball (Republican) 32.2%[188]
Tennessee 6,R+24,Diane Black,Republican,2010,Incumbent retired to run for Governor.,√ John Rose (Republican) 69.5%[188]
,,,,,New member elected.,Dawn Barlow (Democratic) 28.3%[188]
,,,,,Republican hold.,David Ross (Independent) 1.4%[i][190][188]
,,,,,,Lloyd Dunn (Independent) 0.9%[188]
Tennessee 7,R+20,Marsha Blackburn,Republican,2002,Incumbent retired to run for U.S. Senator.,√ Mark Green (Republican) 66.8%[188]
,,,,,New member elected.,Justin Kanew (Democratic) 32.1%[188]
,,,,,Republican hold.,Lenny Ladner (Independent) 0.6%[188]
,,,,,,Brent Legendre (Independent) 0.4%[188]
Tennessee 8,R+19,David Kustoff,Republican,2016,Incumbent re-elected.,√ David Kustoff (Republican) 67.6%[188]
,,,,,,Erika Stotts Pearson (Democratic) 30.1%[188]
,,,,,,James Hart (Independent) 2.2%[188]
,,,,,,John Boatner (Democratic)[188]
Tennessee 9,D+28,Steve Cohen,Democratic,2006,Incumbent re-elected.,√ Steve Cohen (Democratic) 79.9%[188]
,,,,,,Charlotte Bergmann (Republican) 19.3%[188]
,,,,,,Leo AwGoWhat (Independent) 0.8%[188]
Texas 1,R+25,Louie Gohmert,Republican,2004,Incumbent re-elected.,√ Louie Gohmert (Republican) 72.3%[191]
,,,,,,Shirley McKellar (Democratic) 26.3%[191]
,,,,,,Jeff Callaway (Libertarian) 1.4%[192]
Texas 2,R+11,Ted Poe,Republican,2004,Incumbent retired.,√ Dan Crenshaw (Republican) 52.9[191]
,,,,,New member elected.,Todd Litton (Democratic) 45.5[191]
,,,,,Republican hold.,Patrick Gunnels (Libertarian) 0.9%[192]
,,,,,,Scott Cubbler (Independent) 0.7%[193]
Texas 3,R+13,Sam Johnson,Republican,1991,Incumbent retired.,√ Van Taylor (Republican) 54.3%[191]
,,,,,New member elected.,Lorie Burch (Democratic) 44.2%[191]
,,,,,Republican hold.,Christopher Claytor (Libertarian) 1.5%[192]
Texas 4,R+28,John Ratcliffe,Republican,2014,Incumbent re-elected.,√ John Ratcliffe (Republican) 75.7%
,,,,,,Catherine Krantz (Democratic) 23.0%[191]
,,,,,,[191]Ken Ashby (Libertarian) 1.3%[192]
Texas 5,R+16,Jeb Hensarling,Republican,2002,Incumbent retired.,√ Lance Gooden (Republican) 62.4%[191]
,,,,,New member elected.,Dan Wood (Democratic) 37.6%[191]
,,,,,Republican hold.,
Texas 6,R+9,Joe Barton,Republican,1984,Incumbent retired.,√ Ron Wright (Republican) 53.1%[191]
,,,,,New member elected.,Jana Lynne Sanchez (Democratic) 45.4%[191]
,,,,,Republican hold.,Jason Allen Harber (Libertarian) 1.5%[192]
Texas 7,R+7,John Culberson,Republican,2000,Incumbent lost re-election.,√ Lizzie Fletcher (Democratic) 52.5%[191]
,,,,,New member elected.,John Culberson (Republican) 47.5%[191]
,,,,,Democratic gain.,
Texas 8,R+28,Kevin Brady,Republican,1996,Incumbent re-elected.,√ Kevin Brady (Republican) 73.5%[191]
,,,,,,Steven David (Democratic) 24.8%[191]
,,,,,,Chris Duncan (Libertarian) 1.7%[192]
Texas 9,D+29,Al Green,Democratic,2004,Incumbent re-elected.,√ Al Green (Democratic) 89.1%[191]
,,,,,,Phil Kurtz (Libertarian) 3.9%[192]
,,,,,,Benjamin Hernandez (Independent) 3.8%[193]
,,,,,,Kesha Rogers (Independent) 3.3%[193]
Texas 10,R+9,Michael McCaul,Republican,2004,Incumbent re-elected.,√ Michael McCaul (Republican) 50.9%[191]
,,,,,,Mike Siegel (Democratic) 46.9%[191]
,,,,,,Mike Ryan (Libertarian) 2.2%[192]
Texas 11,R+32,Mike Conaway,Republican,2004,Incumbent re-elected.,√ Mike Conaway (Republican) 80.2%[191]
,,,,,,Jennie Lou Leeder (Democratic) 18.4%[191]
,,,,,,Rhett Rosenquest Smith (Libertarian) 1.4%[192]
Texas 12,R+18,Kay Granger,Republican,1996,Incumbent re-elected.,√ Kay Granger (Republican) 64.3%[191]
,,,,,,Vanessa Adia (Democratic) 33.9%[191]
,,,,,,Jacob Leddy (Libertarian) 1.8%[192]
Texas 13,R+33,Mac Thornberry,Republican,1994,Incumbent re-elected.,√ Mac Thornberry (Republican) 81.6%[191]
,,,,,,Greg Sagan (Democratic) 16.9%[191]
,,,,,,Calvin DeWeese (Libertarian) 1.5%[192]
Texas 14,R+12,Randy Weber,Republican,2012,Incumbent re-elected.,√ Randy Weber (Republican) 59.3%[191]
,,,,,,Adrienne Bell (Democratic) 39.2%[191]
,,,,,,Don Conley III (Libertarian) 1.4%[192]
Texas 15,D+7,Vicente González,Democratic,2016,Incumbent re-elected.,√ Vicente González (Democratic) 59.7%[191]
,,,,,,Tim Westley (Republican) 38.7%[191]
,,,,,,Anthony Cristo (Libertarian) 1.6%[192]
Texas 16,D+17,Beto O'Rourke,Democratic,2012,Incumbent retired to run for U.S. Senator.,√ Veronica Escobar (Democratic) 59.7%[191]
,,,,,New member elected.,Rick Seeberger (Republican) 39.7%[191]
,,,,,Democratic hold.,Ben Mendoze (Independent) 1.6%[193]
Texas 17,R+12,Bill Flores,Republican,2010,Incumbent re-elected.,√ Bill Flores (Republican) 56.9%[191]
,,,,,,Rick Kennedy (Democratic) 41.3%[191]
,,,,,,Peter Churchman (Libertarian) 1.9%[192]
Texas 18,D+27,Sheila Jackson Lee,Democratic,1994,Incumbent re-elected.,√ Sheila Jackson Lee (Democratic) 75.2%[191]
,,,,,,Ava Pate (Republican) 20.8%[191]
,,,,,,Luke Spencer (Libertarian) 2.2%[192]
Texas 19,R+27,Jodey Arrington,Republican,2016,Incumbent re-elected.,√ Jodey Arrington (Republican) 75.3%[191]
,,,,,,Miguel Levario (Democratic) 24.7%[191]
Texas 20,D+10,Joaquín Castro,Democratic,2012,Incumbent re-elected.,√ Joaquín Castro (Democratic) 80.9%[191]
,,,,,,Jeffrey Blunt (Libertarian) 19.1%[192]
Texas 21,R+10,Lamar Smith,Republican,1986,Incumbent retired.,√ Chip Roy (Republican) 50.3%[191]
,,,,,New member elected.,Joseph Kopser (Democratic) 47.5%[191]
,,,,,Republican hold.,Lee Santos (Libertarian) 2.1%[192]
Texas 22,R+10,Pete Olson,Republican,2008,Incumbent re-elected.,√ Pete Olson (Republican) 51.4%[191]
,,,,,,Sri Preston Kulkarni (Democratic) 46.4%[191]
,,,,,,John McElligott (Libertarian) 1.1%[192]
,,,,,,Kellen Sweny (Independent) 1.1%[193]
Texas 23,R+1,Will Hurd,Republican,2014,Incumbent re-elected.,Ruben Corvalan (Libertarian) 2.1%[192]
,,,,,,√ Will Hurd (Republican) 49.2%[191]
,,,,,,Gina Ortiz Jones (Democratic) 48.7%[191]
Texas 24,R+9,Kenny Marchant,Republican,2004,Incumbent re-elected.,√ Kenny Marchant (Republican) 50.7%[191]
,,,,,,Jan McDowell (Democratic) 47.5%[191]
,,,,,,Mike Kolls (Libertarian) 1.9%[192]
Texas 25,R+11,Roger Williams,Republican,2012,Incumbent re-elected.,√ Roger Williams (Republican) 53.6%[191]
,,,,,,Julie Oliver (Democratic) 44.7%[191]
,,,,,,Desarae Lindsey (Libertarian) 1.7%[192]
,,,,,,Martin Luecke (Independent)[193]
Texas 26,R+18,Michael Burgess,Republican,2002,Incumbent re-elected.,√ Michael Burgess (Republican) 59.4%[191]
,,,,,,Linsey Fagan (Democratic) 39.0%[191]
,,,,,,Mark Boler (Libertarian) 1.6%[192]
Texas 27,R+13,Michael Cloud,Republican,2018 (Special),Incumbent re-elected.,√ Michael Cloud (Republican) 60.3%[191]
,,,,,,Eric Holguin (Democratic) 36.6%[191]
,,,,,,James Duerr (Independent) 2.1%[193]
